obra,entidad_norm,tipo,frecuencia
CRDLI_IGDLV,señor,ORG,1
CRDLI_IGDLV,señor de cuatro valles,MISC,1
CRDLI_IGDLV,señor dios nuestro,MISC,1
CRDLI_IGDLV,señor nuestro,MISC,1
CRDLI_IGDLV,señor san francisco,LOC,1
CRDLI_IGDLV,señor san lázaro,PER,1
CRDLI_IGDLV,señor todopoderoso,PER,1
CRDLI_IGDLV,señora palla,MISC,1
CRDLI_IGDLV,señores,PER,1
CRDLI_IGDLV,sierra de allca,LOC,1
CRDLI_IGDLV,sinchi,PER,1
CRDLI_IGDLV,sinchiruca,PER,1
CRDLI_IGDLV,sipisipi,LOC,1
CRDLI_IGDLV,sol nuestro padre,MISC,1
CRDLI_IGDLV,sol nuestro padre,PER,1
CRDLI_IGDLV,solo señor,PER,1
CRDLI_IGDLV,solón,PER,1
CRDLI_IGDLV,su alteza,PER,1
CRDLI_IGDLV,su eterna majestad,MISC,1
CRDLI_IGDLV,su excelencia,ORG,1
CRDLI_IGDLV,su majestad,LOC,1
CRDLI_IGDLV,su majestad católica,ORG,1
CRDLI_IGDLV,sucahuaya,LOC,1
CRDLI_IGDLV,sudeste,MISC,1
CRDLI_IGDLV,sumo dios,MISC,1
CRDLI_IGDLV,sumo dios,PER,1
CRDLI_IGDLV,sumo sacerdote del sol,PER,1
CRDLI_IGDLV,sumos pontífices,PER,1
CRDLI_IGDLV,supremo consejo,ORG,1
CRDLI_IGDLV,supremo señor,PER,1
CRDLI_IGDLV,sura,LOC,1
CRDLI_IGDLV,suramarca,LOC,1
CRDLI_IGDLV,surihualla,LOC,1
CRDLI_IGDLV,sutcunca,LOC,1
CRDLI_IGDLV,sácllac marca,LOC,1
CRDLI_IGDLV,tacama,LOC,1
CRDLI_IGDLV,tacmara,LOC,1
CRDLI_IGDLV,tahuantinsuyo,MISC,1
CRDLI_IGDLV,tahuantinsuyu,LOC,1
CRDLI_IGDLV,tahuantinsuyu,MISC,1
CRDLI_IGDLV,tambo,LOC,1
CRDLI_IGDLV,tampu,MISC,1
CRDLI_IGDLV,tangatanga,MISC,1
CRDLI_IGDLV,tarapacá,LOC,1
CRDLI_IGDLV,taurisma,LOC,1
CRDLI_IGDLV,tavantinsuyu,LOC,1
CRDLI_IGDLV,templo de,LOC,1
CRDLI_IGDLV,templo de titicaca,LOC,1
CRDLI_IGDLV,tercera,MISC,1
CRDLI_IGDLV,tiaguanaco,LOC,1
CRDLI_IGDLV,tiaguanaco,MISC,1
CRDLI_IGDLV,ticatica,LOC,1
CRDLI_IGDLV,ticci viracocha,PER,1
CRDLI_IGDLV,tici viracocha,MISC,1
CRDLI_IGDLV,ticzampi,LOC,1
CRDLI_IGDLV,tincuracu,LOC,1
CRDLI_IGDLV,titu,MISC,1
CRDLI_IGDLV,titu auqui,PER,1
CRDLI_IGDLV,titu inca rimachi,PER,1
CRDLI_IGDLV,titu manco cápac,MISC,1
CRDLI_IGDLV,tiucassa,LOC,1
CRDLI_IGDLV,tiupuncu,LOC,1
CRDLI_IGDLV,tlazoltéutl,PER,1
CRDLI_IGDLV,tláloc,MISC,1
CRDLI_IGDLV,tococachi,LOC,1
CRDLI_IGDLV,tomebamba,LOC,1
CRDLI_IGDLV,tonat,MISC,1
CRDLI_IGDLV,tono,LOC,1
CRDLI_IGDLV,topa inca,PER,1
CRDLI_IGDLV,topainga yupangue,PER,1
CRDLI_IGDLV,toralláyquim,MISC,1
CRDLI_IGDLV,trópico de capricornio,MISC,1
CRDLI_IGDLV,tucmi,LOC,1
CRDLI_IGDLV,tumi pampa,MISC,1
CRDLI_IGDLV,tumi pampa,PER,1
CRDLI_IGDLV,tumibamba,LOC,1
CRDLI_IGDLV,tunu,LOC,1
CRDLI_IGDLV,tupa inca,PER,1
CRDLI_IGDLV,turco,MISC,1
CRDLI_IGDLV,téutl,MISC,1
CRDLI_IGDLV,tíahuanacu,LOC,1
CRDLI_IGDLV,títicaca,MISC,1
CRDLI_IGDLV,tópac inca yupanqui,PER,1
CRDLI_IGDLV,túmay huaraca,PER,1
CRDLI_IGDLV,túmbez,LOC,1
CRDLI_IGDLV,túmpiz,PER,1
CRDLI_IGDLV,túpac amaru,PER,1
CRDLI_IGDLV,túpac inca,MISC,1
CRDLI_IGDLV,túpac inca,PER,1
CRDLI_IGDLV,túpac yaya,MISC,1
CRDLI_IGDLV,ubeda,LOC,1
CRDLI_IGDLV,ucu pacha,MISC,1
CRDLI_IGDLV,ucuña,LOC,1
CRDLI_IGDLV,uicaquirau,MISC,1
CRDLI_IGDLV,uillacori,LOC,1
CRDLI_IGDLV,uillca,MISC,1
CRDLI_IGDLV,uillcanuta,LOC,1
CRDLI_IGDLV,uillcanuta,MISC,1
CRDLI_IGDLV,uillcapampa,LOC,1
CRDLI_IGDLV,uillilli,LOC,1
CRDLI_IGDLV,uitcilopuchtli,PER,1
CRDLI_IGDLV,umasuyus,ORG,1
CRDLI_IGDLV,umu,MISC,1
CRDLI_IGDLV,unuyquita,MISC,1
CRDLI_IGDLV,uraba,LOC,1
CRDLI_IGDLV,urabá,LOC,1
CRDLI_IGDLV,uramarca,ORG,1
CRDLI_IGDLV,urcollasu,LOC,1
CRDLI_IGDLV,urcos,LOC,1
CRDLI_IGDLV,urcos,MISC,1
CRDLI_IGDLV,uriquillas,MISC,1
CRDLI_IGDLV,urnam,MISC,1
CRDLI_IGDLV,urus,MISC,1
CRDLI_IGDLV,usca mayta,MISC,1
CRDLI_IGDLV,utumsulla,LOC,1
CRDLI_IGDLV,utunsulla,LOC,1
CRDLI_IGDLV,uuiña,LOC,1
CRDLI_IGDLV,uíllac,MISC,1
CRDLI_IGDLV,uíllac umu,MISC,1
CRDLI_IGDLV,valencia,LOC,1
CRDLI_IGDLV,vallano,PER,1
CRDLI_IGDLV,valle de,LOC,1
CRDLI_IGDLV,valle de cuzapa,LOC,1
CRDLI_IGDLV,valle de la yerbabuena,LOC,1
CRDLI_IGDLV,valle de pisco,LOC,1
CRDLI_IGDLV,valle de túmpiz,LOC,1
CRDLI_IGDLV,valle del huarcu,LOC,1
CRDLI_IGDLV,valle hacari,LOC,1
CRDLI_IGDLV,valle huarcu,LOC,1
CRDLI_IGDLV,valle yúcay,LOC,1
CRDLI_IGDLV,varrón,PER,1
CRDLI_IGDLV,vasco de guevara,PER,1
CRDLI_IGDLV,venus,PER,1
CRDLI_IGDLV,venus chasca,MISC,1
CRDLI_IGDLV,vera paz,LOC,1
CRDLI_IGDLV,vesta,LOC,1
CRDLI_IGDLV,vicente yáñez pinzón,PER,1
CRDLI_IGDLV,victoria,LOC,1
CRDLI_IGDLV,victoria,MISC,1
CRDLI_IGDLV,vilaoma,PER,1
CRDLI_IGDLV,vilcas,LOC,1
CRDLI_IGDLV,villa de la plata,LOC,1
CRDLI_IGDLV,villa de plata,LOC,1
CRDLI_IGDLV,villalobos,PER,1
CRDLI_IGDLV,villarroel,PER,1
CRDLI_IGDLV,villcanuta,LOC,1
CRDLI_IGDLV,viracocha pachayacháchic,MISC,1
CRDLI_IGDLV,viracocha puncu,MISC,1
CRDLI_IGDLV,virgen,MISC,1
CRDLI_IGDLV,virgen maría,PER,1
CRDLI_IGDLV,visorrey don andrés hurtado de mendoza,PER,1
CRDLI_IGDLV,vocabulario,MISC,1
CRDLI_IGDLV,xaquixaguana,LOC,1
CRDLI_IGDLV,xayre topa,PER,1
CRDLI_IGDLV,xayre topa inga,PER,1
CRDLI_IGDLV,yacha huaci,LOC,1
CRDLI_IGDLV,yahuar huácac,PER,1
CRDLI_IGDLV,yahuarcocha,MISC,1
CRDLI_IGDLV,yahuarpampa,MISC,1
CRDLI_IGDLV,yahuarpampa,PER,1
CRDLI_IGDLV,yauyu,MISC,1
CRDLI_IGDLV,yauyus,ORG,1
CRDLI_IGDLV,yerba sancta,MISC,1
CRDLI_IGDLV,yucay,MISC,1
CRDLI_IGDLV,yunca,LOC,1
CRDLI_IGDLV,yunca ñusta,LOC,1
CRDLI_IGDLV,yuncas,MISC,1
CRDLI_IGDLV,yácuall,ORG,1
CRDLI_IGDLV,yáhuar huácac,MISC,1
CRDLI_IGDLV,yáhuar pampa,LOC,1
CRDLI_IGDLV,yúcay,MISC,1
CRDLI_IGDLV,yúcay,PER,1
CRDLI_IGDLV,zamora,LOC,1
CRDLI_IGDLV,zancu,LOC,1
CRDLI_IGDLV,zancu,ORG,1
CRDLI_IGDLV,zapa inca viracocha,PER,1
CRDLI_IGDLV,zapana,PER,1
CRDLI_IGDLV,zaña,LOC,1
CRDLI_IGDLV,zoczo panaca,MISC,1
CRDLI_IGDLV,zonas,MISC,1
CRDLI_IGDLV,zupaipa huacin,LOC,1
CRDLI_IGDLV,zúpay,MISC,1
CRDLI_IGDLV,zúñiga,PER,1
CRDLI_IGDLV,ídolo,LOC,1
